student_id,school_type,grade,student_sex,지역
31248,고등,1,미정,금곡동
31249,고등,1,미정,금곡동
31250,고등,1,미정,금곡동
31251,고등,1,미정,금곡동
31252,고등,1,미정,금곡동
31253,고등,2,미정,금곡동
31254,고등,2,미정,금곡동
31255,고등,2,미정,금곡동
31256,고등,2,미정,금곡동
31257,고등,2,미정,금곡동
31258,고등,1,미정,하대원동
31259,고등,3,미정,하대원동
31260,고등,1,미정,하대원동
31261,고등,2,미정,하대원동
31262,고등,3,미정,하대원동
31263,고등,1,미정,신촌동
31264,고등,1,미정,신촌동
31265,고등,1,미정,신촌동
31266,고등,1,미정,신촌동
31267,고등,1,미정,신촌동
31268,고등,1,미정,서현2동
31269,고등,1,미정,서현2동
31270,고등,1,미정,서현2동
31271,고등,1,미정,서현2동
31272,고등,1,미정,서현2동
31273,고등,1,미정,서현2동
31274,고등,1,미정,정자1동
31275,고등,2,미정,정자1동
31276,고등,3,미정,정자1동
31277,고등,1,미정,야탑3동
31278,고등,2,미정,야탑3동
31279,고등,3,미정,야탑3동
31280,고등,1,미정,하대원동
31281,고등,2,미정,하대원동
31282,고등,3,미정,하대원동
31283,고등,3,미정,양지동
31284,고등,2,미정,양지동
31285,고등,1,미정,양지동
31286,고등,2,미정,양지동
31287,고등,1,미정,양지동
31288,고등,3,미정,양지동
31289,고등,3,미정,양지동
31290,고등,3,미정,야탑3동
31291,고등,3,미정,야탑3동
31292,고등,3,미정,야탑3동
31293,고등,3,미정,야탑3동
31294,고등,3,미정,야탑3동
31295,고등,3,미정,야탑3동
31296,고등,3,미정,경기도
31297,고등,3,여,정자동
31298,고등,2,미정,야탑2동
31299,고등,2,미정,판교동
31300,고등,2,미정,판교동
31301,고등,2,미정,경기도
31302,고등,2,미정,서현2동
31303,고등,3,미정,정자1동
31304,고등,3,미정,정자1동
31305,고등,3,미정,정자1동
31306,고등,3,미정,정자1동
31307,고등,3,미정,정자1동
31308,고등,1,여,금곡동
31309,고등,2,여,성남동
31310,고등,2,미정,성남동
31311,고등,3,미정,금곡동
31312,고등,3,미정,금곡동
31313,고등,3,미정,야탑3동
31314,고등,3,미정,야탑3동
31315,고등,3,미정,하대원동
31316,고등,3,미정,하대원동
31317,고등,3,미정,성남동
31318,고등,3,미정,성남동
31319,고등,3,미정,단대동
31320,고등,3,미정,단대동
31321,고등,3,미정,서현2동
31322,고등,3,미정,서현2동
31323,고등,2,미정,복정동
31324,고등,2,미정,금곡동
31325,고등,2,미정,금곡동
31326,고등,2,미정,금곡동
31327,고등,2,미정,금곡동
31328,고등,2,미정,금곡동
31329,고등,2,미정,금곡동
31330,고등,2,미정,금곡동
31331,고등,2,미정,금곡동
31332,고등,2,미정,금곡동
31333,고등,1,미정,성남동
31334,고등,1,미정,성남동
31335,고등,1,미정,성남동
31336,고등,1,미정,성남동
31337,고등,1,미정,성남동
31338,고등,1,미정,성남동
31339,고등,1,미정,성남동
31340,고등,1,미정,성남동
31341,고등,1,미정,성남동
31342,고등,1,미정,성남동
31343,고등,1,미정,성남동
31344,고등,1,미정,성남동
31345,고등,1,미정,성남동
31346,고등,1,미정,성남동
31347,고등,1,미정,성남동
31348,고등,1,미정,성남동
31349,고등,1,미정,성남동
31350,고등,1,미정,성남동
31351,고등,1,미정,성남동
31352,고등,1,미정,성남동
31353,고등,1,미정,성남동
31354,고등,1,미정,성남동
31355,고등,1,미정,성남동
31356,고등,1,미정,성남동
31357,고등,1,미정,성남동
31358,고등,1,미정,성남동
31359,고등,1,미정,성남동
31360,고등,1,미정,성남동
31361,고등,1,미정,성남동
31362,고등,1,미정,성남동
31363,고등,1,미정,성남동
31364,고등,1,미정,성남동
31365,고등,1,미정,성남동
31366,고등,1,미정,성남동
31367,고등,1,미정,성남동
31368,고등,1,미정,성남동
31369,고등,1,미정,성남동
31370,고등,1,미정,성남동
31371,고등,1,미정,성남동
31372,고등,1,미정,성남동
31373,고등,1,미정,성남동
31374,고등,1,미정,성남동
31375,고등,1,미정,성남동
31376,고등,1,미정,성남동
31377,고등,1,미정,성남동
31378,고등,1,미정,성남동
31379,고등,1,미정,성남동
31380,고등,1,미정,성남동
31381,고등,1,미정,성남동
31382,고등,1,미정,성남동
31383,고등,1,미정,성남동
31384,고등,1,미정,성남동
31385,고등,1,미정,성남동
31386,고등,1,미정,성남동
31387,고등,1,미정,성남동
31388,고등,1,미정,성남동
31389,고등,1,미정,성남동
31390,고등,1,미정,성남동
31391,고등,1,미정,성남동
31392,고등,1,미정,성남동
31393,고등,2,미정,야탑2동
31394,고등,2,미정,판교동
31395,고등,2,미정,판교동
31396,고등,2,미정,경기도
31397,고등,1,미정,복정동
31398,고등,2,미정,판교동
31399,고등,2,미정,경기도
31400,고등,2,미정,판교동
31401,고등,2,미정,판교동
31402,고등,2,미정,분당동
31403,고등,2,미정,야탑3동
31404,고등,2,미정,야탑3동
31405,고등,2,미정,판교동
31406,고등,2,미정,서현1동
31407,고등,2,미정,서현1동
31408,고등,2,미정,서현1동
31409,고등,1,미정,야탑3동
31410,고등,1,미정,야탑3동
31411,고등,1,미정,야탑3동
31412,고등,1,미정,야탑3동
31413,고등,1,미정,야탑3동
31414,고등,1,미정,야탑3동
31415,고등,1,미정,경기도
31416,고등,1,미정,신촌동
31417,고등,1,미정,신촌동
31418,고등,1,미정,신촌동
31419,고등,2,미정,신촌동
31420,고등,2,미정,신촌동
31421,고등,2,미정,신촌동
31422,고등,3,미정,신촌동
31423,고등,3,미정,신촌동
31424,고등,3,미정,신촌동
31425,고등,1,미정,신촌동
31426,고등,2,미정,신촌동
31427,고등,1,미정,금곡동
31428,고등,1,미정,금곡동
31429,고등,1,미정,금곡동
31430,고등,1,미정,금곡동
31431,고등,1,미정,금곡동
31432,고등,2,미정,금곡동
31433,고등,2,미정,금곡동
31434,고등,2,미정,금곡동
31435,고등,2,미정,금곡동
31436,고등,2,미정,금곡동
31437,고등,1,미정,하대원동
31438,고등,3,미정,하대원동
31439,고등,1,미정,하대원동
31440,고등,2,미정,하대원동
31441,고등,3,미정,하대원동
31442,고등,1,미정,신촌동
31443,고등,1,미정,신촌동
31444,고등,1,미정,신촌동
31445,고등,1,미정,신촌동
31446,고등,1,미정,신촌동
31447,고등,1,미정,정자1동
31448,고등,2,미정,정자1동
31449,고등,3,미정,정자1동
31450,고등,1,미정,야탑3동
31451,고등,2,미정,야탑3동
31452,고등,1,미정,하대원동
31453,고등,2,미정,하대원동
31454,고등,3,미정,하대원동
31455,고등,3,미정,양지동
31456,고등,2,미정,양지동
31457,고등,1,미정,양지동
31458,고등,3,미정,정자1동
31459,고등,3,미정,정자1동
31460,고등,3,미정,정자1동
31461,고등,3,미정,정자1동
31462,고등,3,미정,정자1동
31463,고등,1,미정,성남동
31464,고등,1,미정,성남동
31465,고등,1,미정,성남동
31466,고등,1,미정,성남동
31467,고등,1,미정,성남동
31468,고등,1,미정,성남동
31469,고등,1,미정,성남동
31470,고등,1,미정,성남동
31471,고등,1,미정,성남동
31472,고등,1,미정,성남동
31473,고등,1,미정,성남동
31474,고등,1,미정,성남동
31475,고등,1,미정,성남동
31476,고등,1,미정,성남동
31477,고등,1,미정,성남동
31478,고등,1,미정,성남동
31479,고등,1,미정,성남동
31480,고등,1,미정,성남동
31481,고등,1,미정,성남동
31482,고등,2,미정,야탑2동
31483,고등,2,미정,판교동
31484,고등,2,미정,경기도
31485,고등,2,미정,판교동
31486,고등,2,미정,판교동
31487,고등,2,미정,판교동
31488,고등,2,미정,분당동
31489,고등,2,미정,야탑3동
31490,고등,2,미정,판교동
31491,고등,2,미정,서현1동
31492,고등,2,미정,서현1동
31493,고등,1,미정,야탑3동
31494,고등,1,미정,야탑3동
31495,고등,1,미정,야탑3동
31496,고등,1,미정,야탑3동
31497,고등,1,미정,야탑3동
31498,고등,1,미정,경기도
31499,고등,1,미정,신촌동
31500,고등,1,미정,신촌동
31501,고등,1,미정,신촌동
31502,고등,2,미정,신촌동
31503,고등,2,미정,신촌동
31504,고등,2,미정,신촌동
31505,고등,3,미정,신촌동
31506,고등,3,미정,신촌동
31507,고등,3,미정,신촌동
31508,고등,1,미정,신촌동
31509,고등,2,미정,신촌동
31510,고등,1,미정,금곡동
31511,고등,1,미정,금곡동
31512,고등,1,미정,금곡동
31513,고등,1,미정,금곡동
31514,고등,1,미정,금곡동
31515,고등,2,미정,금곡동
31516,고등,2,미정,금곡동
31517,고등,2,미정,금곡동
31518,고등,2,미정,금곡동
31519,고등,2,미정,금곡동
31520,고등,1,미정,하대원동
31521,고등,3,미정,하대원동
31522,고등,1,미정,하대원동
31523,고등,2,미정,하대원동
31524,고등,3,미정,하대원동
31525,고등,1,미정,신촌동
31526,고등,1,미정,신촌동
31527,고등,1,미정,신촌동
31528,고등,1,미정,신촌동
31529,고등,1,미정,신촌동
31530,고등,1,미정,정자1동
31531,고등,2,미정,정자1동
31532,고등,3,미정,정자1동
31533,고등,1,미정,야탑3동
31534,고등,2,미정,야탑3동
31535,고등,1,미정,하대원동
31536,고등,2,미정,하대원동
31537,고등,3,미정,하대원동
31538,고등,3,미정,양지동
31539,고등,2,미정,양지동
31540,고등,1,미정,양지동
31541,고등,3,미정,정자1동
31542,고등,3,미정,정자1동
31543,고등,3,미정,정자1동
31544,고등,3,미정,정자1동
31545,고등,3,미정,정자1동
31546,고등,1,미정,성남동
31547,고등,1,미정,성남동
31548,고등,1,미정,성남동
31549,고등,1,미정,성남동
31550,고등,1,미정,성남동
31551,고등,2,미정,야탑2동
31552,고등,2,미정,판교동
31553,고등,2,미정,경기도
31554,고등,2,미정,판교동
31555,고등,2,미정,판교동
31556,고등,2,미정,판교동
31557,고등,2,미정,분당동
31558,고등,2,미정,야탑3동
31559,고등,2,미정,판교동
31560,고등,2,미정,서현1동
31561,고등,1,미정,야탑3동
31562,고등,1,미정,야탑3동
31563,고등,1,미정,야탑3동
31564,고등,1,미정,야탑3동
31565,고등,1,미정,경기도
31566,고등,1,미정,신촌동
31567,고등,1,미정,신촌동
31568,고등,1,미정,신촌동
31569,고등,2,미정,신촌동
31570,고등,2,미정,신촌동
31571,고등,2,미정,신촌동
31572,고등,3,미정,신촌동
31573,고등,3,미정,신촌동
31574,고등,1,미정,금곡동
31575,고등,1,미정,금곡동
31576,고등,1,미정,금곡동
31577,고등,1,미정,금곡동
31578,고등,1,미정,금곡동
31579,고등,2,미정,금곡동
31580,고등,2,미정,금곡동
31581,고등,2,미정,금곡동
31582,고등,2,미정,금곡동
31583,고등,2,미정,금곡동
31584,고등,1,미정,하대원동
31585,고등,3,미정,하대원동
31586,고등,1,미정,하대원동
31587,고등,2,미정,하대원동
31588,고등,3,미정,하대원동
31589,고등,1,미정,신촌동
31590,고등,1,미정,신촌동
31591,고등,1,미정,신촌동
31592,고등,1,미정,정자1동
31593,고등,2,미정,정자1동
31594,고등,3,미정,정자1동
31595,고등,1,미정,야탑3동
31596,고등,2,미정,야탑3동
31597,고등,3,미정,양지동
31598,고등,2,미정,양지동
31599,고등,1,미정,양지동
31600,고등,3,미정,정자1동
31601,고등,3,미정,정자1동
31602,고등,3,미정,정자1동
31603,고등,3,미정,정자1동
31604,고등,3,미정,정자1동
31605,고등,2,미정,야탑2동
31606,고등,2,미정,판교동
31607,고등,2,미정,경기도
31608,고등,2,미정,판교동
31609,고등,2,미정,판교동
31610,고등,2,미정,판교동
31611,고등,2,미정,분당동
31612,고등,2,미정,야탑3동
31613,고등,2,미정,판교동
31614,고등,2,미정,서현1동
31615,고등,1,미정,야탑3동
31616,고등,1,미정,야탑3동
31617,고등,1,미정,경기도
31618,고등,1,미정,신촌동
31619,고등,1,미정,신촌동
31620,고등,1,미정,신촌동
31621,고등,2,미정,신촌동
31622,고등,1,미정,금곡동
31623,고등,1,미정,금곡동
31624,고등,1,미정,금곡동
31625,고등,1,미정,금곡동
31626,고등,1,미정,금곡동
31627,고등,2,미정,금곡동
31628,고등,2,미정,금곡동
31629,고등,2,미정,금곡동
31630,고등,2,미정,금곡동
31631,고등,2,미정,금곡동
31632,고등,1,미정,하대원동
31633,고등,3,미정,하대원동
31634,고등,1,미정,하대원동
31635,고등,2,미정,하대원동
31636,고등,3,미정,하대원동
31637,고등,1,미정,신촌동
31638,고등,1,미정,신촌동
31639,고등,1,미정,신촌동
31640,고등,1,미정,정자1동
31641,고등,2,미정,정자1동
31642,고등,3,미정,정자1동
31643,고등,1,미정,야탑3동
31644,고등,3,미정,양지동
31645,고등,2,미정,양지동
31646,고등,1,미정,양지동
31647,고등,3,미정,정자1동
31648,고등,3,미정,정자1동
31649,고등,3,미정,정자1동
31650,고등,3,미정,정자1동
31651,고등,3,미정,정자1동
31652,고등,2,미정,야탑2동
31653,고등,2,미정,판교동
31654,고등,2,미정,판교동
31655,고등,2,미정,분당동
31656,고등,2,미정,야탑3동
31657,고등,2,미정,판교동
31658,고등,2,미정,서현1동
31659,고등,1,미정,야탑3동
31660,고등,1,미정,경기도
31661,고등,1,미정,신촌동
31662,고등,1,미정,금곡동
31663,고등,1,미정,금곡동
31664,고등,1,미정,금곡동
31665,고등,1,미정,금곡동
31666,고등,1,미정,금곡동
31667,고등,2,미정,금곡동
31668,고등,2,미정,금곡동
31669,고등,2,미정,금곡동
31670,고등,2,미정,금곡동
31671,고등,2,미정,금곡동
31672,고등,1,미정,하대원동
31673,고등,3,미정,하대원동
31674,고등,1,미정,하대원동
31675,고등,2,미정,하대원동
31676,고등,3,미정,하대원동
31677,고등,1,미정,신촌동
31678,고등,1,미정,신촌동
31679,고등,1,미정,신촌동
31680,고등,1,미정,정자1동
31681,고등,2,미정,정자1동
31682,고등,3,미정,정자1동
31683,고등,1,미정,야탑3동
31684,고등,3,미정,양지동
31685,고등,2,미정,양지동
31686,고등,1,미정,양지동
31687,고등,3,미정,정자1동
31688,고등,2,미정,판교동
31689,고등,2,미정,야탑3동
31690,고등,1,미정,경기도
31691,고등,1,미정,금곡동
31692,고등,1,미정,금곡동
31693,고등,1,미정,금곡동
31694,고등,1,미정,금곡동
31695,고등,1,미정,금곡동
31696,고등,2,미정,금곡동
31697,고등,2,미정,금곡동
31698,고등,2,미정,금곡동
31699,고등,2,미정,금곡동
31700,고등,2,미정,금곡동
31701,고등,1,미정,하대원동
31702,고등,3,미정,하대원동
31703,고등,1,미정,하대원동
31704,고등,2,미정,하대원동
31705,고등,3,미정,하대원동
31706,고등,1,미정,정자1동
31707,고등,2,미정,정자1동
31708,고등,3,미정,정자1동
31709,고등,1,미정,야탑3동
31710,고등,2,미정,판교동
31711,고등,2,미정,야탑3동
31712,고등,1,미정,금곡동
31713,고등,1,미정,금곡동
31714,고등,1,미정,금곡동
31715,고등,1,미정,금곡동
31716,고등,1,미정,금곡동
31717,고등,2,미정,금곡동
31718,고등,2,미정,금곡동
31719,고등,2,미정,금곡동
31720,고등,2,미정,금곡동
31721,고등,2,미정,금곡동
31722,고등,1,미정,하대원동
31723,고등,3,미정,하대원동
31724,고등,1,미정,하대원동
31725,고등,2,미정,하대원동
31726,고등,3,미정,하대원동
31727,고등,1,미정,금곡동
31728,고등,1,미정,금곡동
31729,고등,1,미정,금곡동
31730,고등,1,미정,금곡동
31731,고등,1,미정,금곡동
31732,고등,2,미정,금곡동
31733,고등,2,미정,금곡동
31734,고등,2,미정,금곡동
31735,고등,2,미정,금곡동
31736,고등,2,미정,금곡동
31737,고등,1,미정,하대원동
31738,고등,3,미정,하대원동
31739,고등,1,미정,하대원동
31740,고등,2,미정,하대원동
31741,고등,3,미정,하대원동
31742,고등,1,미정,금곡동
31743,고등,1,미정,금곡동
31744,고등,1,미정,금곡동
31745,고등,1,미정,금곡동
31746,고등,1,미정,금곡동
31747,고등,2,미정,금곡동
31748,고등,2,미정,금곡동
31749,고등,2,미정,금곡동
31750,고등,2,미정,금곡동
31751,고등,2,미정,금곡동
31752,고등,1,미정,하대원동
31753,고등,3,미정,하대원동
31754,고등,1,미정,하대원동
31755,고등,2,미정,하대원동
31756,고등,3,미정,하대원동
31757,고등,1,미정,금곡동
31758,고등,1,미정,금곡동
31759,고등,1,미정,금곡동
31760,고등,1,미정,금곡동
31761,고등,1,미정,금곡동
31762,고등,2,미정,금곡동
31763,고등,2,미정,금곡동
31764,고등,2,미정,금곡동
31765,고등,2,미정,금곡동
31766,고등,2,미정,금곡동
31767,고등,1,미정,하대원동
31768,고등,3,미정,하대원동
31769,고등,1,미정,하대원동
31770,고등,2,미정,하대원동
31771,고등,3,미정,하대원동
31772,고등,1,미정,금곡동
31773,고등,1,미정,금곡동
31774,고등,1,미정,금곡동
31775,고등,1,미정,금곡동
31776,고등,1,미정,금곡동
31777,고등,1,미정,하대원동
31778,고등,3,미정,하대원동
31779,고등,1,미정,하대원동
31780,고등,2,미정,하대원동
31781,고등,3,미정,하대원동
31782,고등,1,미정,금곡동
31783,고등,1,미정,금곡동
31784,고등,1,미정,금곡동
31785,고등,1,미정,금곡동
31786,고등,1,미정,금곡동
31787,고등,1,미정,하대원동
31788,고등,3,미정,하대원동
31789,고등,1,미정,하대원동
31790,고등,2,미정,하대원동
31791,고등,3,미정,하대원동
31792,고등,1,미정,경기도
31793,고등,2,미정,복정동
31794,고등,2,미정,분당동
31795,고등,2,미정,복정동
31796,고등,2,미정,경기도
31797,고등,2,미정,서울특별시
31798,고등,2,미정,성남동
31799,고등,2,미정,성남동
31800,고등,2,미정,신촌동
31801,고등,2,미정,성남동
31802,고등,3,미정,이매1동
31803,고등,3,미정,세종특별자치시
31804,고등,3,미정,경기도
31805,고등,3,미정,금곡동
31806,고등,3,미정,금곡동
31807,고등,3,미정,야탑3동
31808,고등,3,미정,야탑3동
31809,고등,3,미정,하대원동
31810,고등,3,미정,하대원동
31811,고등,3,미정,성남동
31812,고등,3,미정,성남동
31813,고등,3,미정,단대동
31814,고등,3,미정,단대동
31815,고등,3,미정,서현2동
31816,고등,3,미정,서현2동
31817,고등,3,미정,서현1동
31818,고등,3,미정,금곡동
31819,고등,1,미정,금곡동
31820,고등,1,미정,금곡동
31821,고등,1,미정,금곡동
31822,고등,1,미정,금곡동
31823,고등,1,미정,금곡동
31824,고등,1,미정,금곡동
31825,고등,1,미정,금곡동
31826,고등,1,미정,금곡동
31827,고등,1,미정,금곡동
31828,고등,1,미정,금곡동
31829,고등,1,미정,금곡동
31830,고등,1,미정,금곡동
31831,고등,1,미정,금곡동
31832,고등,1,미정,금곡동
31833,고등,1,미정,금곡동
31834,고등,1,미정,금곡동
31835,고등,1,미정,금곡동
31836,고등,1,미정,금곡동
31837,고등,1,미정,금곡동
31838,고등,1,미정,금곡동
31839,고등,1,미정,금곡동
31840,고등,1,미정,금곡동
31841,고등,1,미정,금곡동
31842,고등,1,미정,금곡동
31843,고등,1,미정,금곡동
31844,고등,1,미정,금곡동
31845,고등,1,미정,금곡동
31846,고등,1,미정,금곡동
31847,고등,1,미정,금곡동
31848,고등,1,미정,금곡동
31849,고등,1,미정,금곡동
31850,고등,1,미정,금곡동
31851,고등,1,미정,금곡동
31852,고등,1,미정,금곡동
31853,고등,1,미정,금곡동
31854,고등,1,미정,금곡동
31855,고등,1,미정,금곡동
31856,고등,1,미정,금곡동
31857,고등,1,미정,금곡동
31858,고등,1,미정,금곡동
31859,고등,1,미정,금곡동
31860,고등,1,미정,금곡동
31861,고등,1,미정,금곡동
31862,고등,1,미정,금곡동
31863,고등,1,미정,금곡동
31864,고등,1,미정,금곡동
31865,고등,1,미정,금곡동
31866,고등,1,미정,금곡동
31867,고등,1,미정,금곡동
31868,고등,1,미정,금곡동
31869,고등,1,미정,금곡동
31870,고등,1,미정,금곡동
31871,고등,1,미정,금곡동
31872,고등,1,미정,금곡동
31873,고등,1,미정,금곡동
31874,고등,1,미정,금곡동
31875,고등,1,미정,금곡동
31876,고등,1,미정,금곡동
31877,고등,1,미정,금곡동
31878,고등,1,미정,금곡동
31879,고등,1,미정,금곡동
31880,고등,1,미정,금곡동
31881,고등,1,미정,금곡동
31882,고등,1,미정,금곡동
31883,고등,1,미정,금곡동
31884,고등,1,미정,금곡동
31885,고등,1,미정,금곡동
31886,고등,1,미정,정자3동
31887,고등,2,미정,정자3동
31888,고등,1,미정,수내1동
31889,고등,2,미정,수내1동
31890,고등,1,미정,이매1동
31891,고등,2,미정,구미1동
31892,고등,2,미정,경기도
31893,고등,3,미정,성남동
31894,고등,2,미정,단대동
31895,고등,2,미정,복정동
31896,고등,2,미정,복정동
31897,고등,2,미정,야탑3동
31898,고등,2,미정,성남동
31899,고등,3,미정,분당동
31900,고등,2,미정,경기도
31901,고등,2,미정,야탑3동
31902,고등,2,미정,금곡동
31903,고등,2,미정,금곡동
31904,고등,2,미정,금곡동
31905,고등,2,미정,금곡동
31906,고등,2,미정,금곡동
31907,고등,2,미정,금곡동
31908,고등,2,미정,금곡동
31909,고등,2,미정,금곡동
31910,고등,2,미정,금곡동
31911,고등,2,미정,금곡동
31912,고등,2,미정,금곡동
31913,고등,2,미정,금곡동
31914,고등,2,미정,금곡동
31915,고등,2,미정,금곡동
31916,고등,2,미정,금곡동
31917,고등,2,미정,금곡동
31918,고등,2,미정,금곡동
31919,고등,2,미정,금곡동
31920,고등,2,미정,금곡동
31921,고등,2,미정,금곡동
31922,고등,2,미정,금곡동
31923,고등,2,미정,금곡동
31924,고등,2,미정,금곡동
31925,고등,2,미정,금곡동
31926,고등,2,미정,금곡동
31927,고등,2,미정,금곡동
31928,고등,2,미정,금곡동
31929,고등,2,미정,금곡동
31930,고등,2,미정,금곡동
31931,고등,2,미정,금곡동
31932,고등,2,미정,금곡동
31933,고등,2,미정,금곡동
31934,고등,2,미정,금곡동
31935,고등,2,미정,금곡동
31936,고등,2,미정,금곡동
31937,고등,2,미정,금곡동
31938,고등,2,미정,금곡동
31939,고등,2,미정,금곡동
31940,고등,2,미정,금곡동
31941,고등,2,미정,금곡동
31942,고등,2,미정,금곡동
31943,고등,2,미정,금곡동
31944,고등,2,미정,금곡동
31945,고등,2,미정,금곡동
31946,고등,2,미정,금곡동
31947,고등,2,미정,금곡동
31948,고등,2,미정,금곡동
31949,고등,2,미정,금곡동
31950,고등,2,미정,금곡동
31951,고등,2,미정,금곡동
31952,고등,2,미정,금곡동
31953,고등,2,미정,금곡동
31954,고등,2,미정,금곡동
31955,고등,2,미정,금곡동
31956,고등,2,미정,금곡동
31957,고등,2,미정,금곡동
31958,고등,2,미정,금곡동
31959,고등,2,미정,금곡동
31960,고등,2,미정,금곡동
31961,고등,2,미정,금곡동
31962,고등,2,미정,금곡동
31963,고등,2,미정,금곡동
31964,고등,2,미정,금곡동
31965,고등,2,미정,금곡동
31966,고등,2,미정,금곡동
31967,고등,2,미정,금곡동
31968,고등,2,미정,금곡동
31969,고등,2,미정,금곡동
31970,고등,2,미정,금곡동
31971,고등,2,미정,금곡동
31972,고등,2,미정,금곡동
31973,고등,2,미정,금곡동
31974,고등,2,미정,금곡동
31975,고등,2,미정,금곡동
31976,고등,2,미정,금곡동
31977,고등,2,미정,금곡동
31978,고등,2,미정,금곡동
31979,고등,2,미정,금곡동
31980,고등,2,미정,금곡동
31981,고등,2,미정,금곡동
31982,고등,2,미정,금곡동
31983,고등,2,미정,금곡동
31984,고등,2,미정,금곡동
31985,고등,2,미정,금곡동
31986,고등,2,미정,금곡동
31987,고등,2,미정,금곡동
31988,고등,2,미정,금곡동
31989,고등,2,미정,금곡동
31990,고등,2,미정,금곡동
31991,고등,2,미정,금곡동
31992,고등,2,미정,금곡동
31993,고등,2,미정,금곡동
31994,고등,2,미정,금곡동
31995,고등,2,미정,금곡동
31996,고등,2,미정,금곡동
31997,고등,2,미정,금곡동
31998,고등,2,미정,금곡동
31999,고등,2,미정,금곡동
32000,고등,2,미정,금곡동
32001,고등,2,미정,금곡동
32002,고등,2,미정,금곡동
32003,고등,2,미정,금곡동
32004,고등,2,미정,금곡동
32005,고등,2,미정,금곡동
32006,고등,2,미정,금곡동
32007,고등,2,미정,금곡동
32008,고등,2,미정,금곡동
32009,고등,2,미정,금곡동
32010,고등,2,미정,금곡동
32011,고등,2,미정,금곡동
32012,고등,2,미정,금곡동
32013,고등,2,미정,금곡동
32014,고등,2,미정,금곡동
32015,고등,2,미정,금곡동
32016,고등,2,미정,금곡동
32017,고등,2,미정,금곡동
32018,고등,2,미정,금곡동
32019,고등,2,미정,금곡동
32020,고등,2,미정,금곡동
32021,고등,2,미정,금곡동
32022,고등,2,여,경기도
32023,고등,2,남,성남동
32024,고등,2,여,경기도
32025,고등,2,여,성남동
32026,고등,1,미정,경기도
32027,고등,1,미정,경기도
32028,고등,1,미정,경기도
32029,고등,2,미정,금광2동
32030,고등,2,미정,성남동
32031,고등,1,미정,성남동
32032,고등,1,미정,성남동
32033,고등,1,미정,성남동
32034,고등,1,미정,성남동
32035,고등,1,미정,성남동
32036,고등,1,미정,성남동
32037,고등,1,미정,성남동
32038,고등,1,미정,성남동
32039,고등,1,미정,성남동
32040,고등,1,미정,성남동
32041,고등,1,미정,성남동
32042,고등,1,미정,성남동
32043,고등,1,미정,성남동
32044,고등,1,미정,성남동
32045,고등,1,미정,성남동
32046,고등,1,미정,성남동
32047,고등,1,미정,성남동
32048,고등,1,미정,성남동
32049,고등,1,미정,성남동
32050,고등,1,미정,성남동
32051,고등,1,미정,성남동
32052,고등,1,미정,성남동
32053,고등,1,미정,성남동
32054,고등,1,미정,성남동
32055,고등,1,미정,성남동
32056,고등,1,미정,성남동
32057,고등,1,미정,성남동
32058,고등,1,미정,성남동
32059,고등,1,미정,성남동
32060,고등,1,미정,성남동
32061,고등,1,미정,성남동
32062,고등,1,미정,성남동
32063,고등,1,미정,성남동
32064,고등,1,미정,성남동
32065,고등,1,미정,성남동
32066,고등,1,미정,성남동
32067,고등,1,미정,성남동
32068,고등,1,미정,성남동
32069,고등,1,미정,성남동
32070,고등,1,미정,성남동
32071,고등,1,미정,성남동
32072,고등,1,미정,성남동
32073,고등,1,미정,성남동
32074,고등,1,미정,성남동
32075,고등,1,미정,성남동
32076,고등,1,미정,성남동
32077,고등,1,미정,성남동
32078,고등,1,미정,성남동
32079,고등,1,미정,성남동
32080,고등,1,미정,성남동
32081,고등,1,미정,성남동
32082,고등,1,미정,성남동
32083,고등,1,미정,성남동
32084,고등,1,미정,성남동
32085,고등,1,미정,성남동
32086,고등,1,미정,성남동
32087,고등,1,미정,성남동
32088,고등,1,미정,성남동
32089,고등,1,미정,성남동
32090,고등,1,미정,성남동
32091,고등,1,미정,성남동
32092,고등,1,미정,성남동
32093,고등,1,미정,성남동
32094,고등,1,미정,성남동
32095,고등,1,미정,성남동
32096,고등,1,미정,성남동
32097,고등,1,미정,성남동
32098,고등,1,미정,성남동
32099,고등,1,미정,성남동
32100,고등,1,미정,성남동
32101,고등,1,미정,성남동
32102,고등,1,미정,성남동
32103,고등,1,미정,성남동
32104,고등,1,미정,성남동
32105,고등,1,미정,성남동
32106,고등,1,미정,성남동
32107,고등,1,미정,성남동
32108,고등,1,미정,성남동
32109,고등,1,미정,성남동
32110,고등,1,미정,성남동
32111,고등,1,미정,성남동
32112,고등,1,미정,성남동
32113,고등,1,미정,성남동
32114,고등,1,미정,성남동
32115,고등,1,미정,성남동
32116,고등,1,미정,성남동
32117,고등,1,미정,성남동
32118,고등,1,미정,성남동
32119,고등,1,미정,성남동
32120,고등,1,미정,성남동
32121,고등,1,미정,성남동
32122,고등,1,미정,성남동
32123,고등,1,미정,성남동
32124,고등,1,미정,성남동
32125,고등,1,미정,성남동
32126,고등,1,미정,성남동
32127,고등,1,미정,성남동
32128,고등,1,미정,성남동
32129,고등,1,미정,성남동
32130,고등,1,미정,성남동
32131,고등,1,미정,성남동
32132,고등,1,미정,성남동
32133,고등,1,미정,성남동
32134,고등,1,미정,성남동
32135,고등,1,미정,성남동
32136,고등,1,미정,성남동
